,Open,High,Low,Close,Volume
2015.04.01,1183.41000,1208.56000,1180.85000,1203.90000,36070,0
2015.04.02,1203.85000,1207.31000,1194.99000,1202.60000,38355,0
2015.04.06,1216.03000,1224.17000,1213.95000,1214.48000,34269,0
2015.04.07,1214.53000,1215.75000,1207.49000,1208.91000,27671,0
2015.04.08,1208.75000,1212.32000,1197.45000,1202.16000,31785,0
2015.04.09,1202.69000,1203.37000,1192.66000,1194.54000,30171,0
2015.04.10,1193.94000,1210.75000,1193.29000,1207.44000,29501,0
2015.04.13,1207.02000,1209.49000,1196.36000,1198.55000,29100,0
2015.04.14,1198.73000,1201.52000,1184.01000,1192.41000,42381,0
2015.04.15,1192.25000,1204.59000,1188.94000,1202.28000,36354,0
2015.04.16,1202.23000,1209.11000,1194.72000,1198.30000,43541,0
2015.04.17,1198.80000,1207.70000,1197.43000,1204.47000,41829,0
2015.04.20,1204.63000,1209.12000,1191.45000,1195.39000,37823,0
2015.04.21,1196.11000,1204.26000,1193.15000,1202.07000,32370,0
2015.04.22,1202.58000,1204.80000,1185.75000,1186.68000,36960,0
2015.04.23,1187.50000,1198.00000,1184.35000,1193.71000,35052,0
2015.04.24,1193.83000,1196.01000,1175.30000,1179.29000,32224,0
2015.04.27,1179.66000,1207.24000,1178.65000,1201.94000,38632,0
2015.04.28,1202.28000,1215.08000,1199.23000,1212.05000,39747,0
2015.04.29,1211.74000,1214.08000,1201.37000,1204.70000,43259,0
2015.04.30,1204.93000,1207.20000,1177.08000,1184.14000,43063,0
2015.05.01,1184.25000,1185.24000,1170.41000,1178.33000,35455,0
2015.05.04,1177.24000,1192.85000,1177.24000,1188.27000,33362,0
2015.05.05,1188.03000,1199.81000,1185.73000,1193.22000,32748,0
2015.05.06,1192.82000,1197.65000,1188.30000,1192.07000,38118,0
2015.05.07,1191.68000,1192.78000,1178.87000,1184.42000,37244,0
2015.05.08,1184.27000,1193.81000,1181.74000,1188.53000,42160,0
2015.05.11,1189.55000,1191.74000,1178.93000,1183.92000,28147,0
2015.05.12,1183.23000,1197.14000,1180.77000,1193.90000,35346,0
2015.05.13,1192.87000,1218.94000,1191.29000,1215.64000,35228,0
2015.05.14,1215.46000,1227.26000,1212.40000,1220.97000,37132,0
2015.05.15,1221.12000,1226.17000,1211.06000,1223.95000,36689,0
2015.05.18,1223.14000,1232.33000,1221.57000,1225.37000,36691,0
2015.05.19,1225.33000,1225.61000,1205.86000,1207.69000,37745,0
2015.05.20,1207.88000,1213.47000,1203.28000,1209.69000,36501,0
2015.05.21,1209.65000,1212.76000,1201.58000,1206.17000,32898,0
2015.05.22,1206.49000,1214.86000,1201.54000,1206.37000,33574,0
2015.05.25,1204.91000,1208.67000,1202.89000,1206.90000,15939,0
2015.05.26,1206.76000,1207.59000,1185.59000,1187.11000,39761,0
2015.05.27,1186.93000,1190.92000,1183.71000,1187.79000,38286,0
2015.05.28,1187.49000,1192.16000,1180.40000,1188.06000,36675,0
2015.05.29,1187.88000,1193.97000,1185.61000,1190.52000,41131,0
2015.06.01,1190.38000,1204.35000,1184.53000,1189.09000,31957,0
2015.06.02,1189.05000,1196.35000,1185.97000,1192.87000,39831,0
2015.06.03,1193.15000,1195.50000,1179.49000,1185.02000,39101,0
2015.06.04,1184.80000,1186.39000,1172.91000,1176.74000,42384,0
2015.06.05,1176.91000,1178.50000,1162.78000,1171.63000,32369,0
2015.06.08,1171.02000,1177.62000,1169.22000,1174.00000,39552,0
2015.06.09,1173.90000,1182.96000,1172.48000,1176.77000,34559,0
2015.06.10,1176.37000,1192.31000,1175.21000,1185.82000,43948,0
2015.06.11,1186.23000,1187.95000,1175.77000,1181.85000,35748,0
2015.06.12,1181.74000,1184.29000,1176.76000,1181.54000,34737,0
2015.06.15,1180.75000,1190.36000,1172.82000,1186.28000,35159,0
2015.06.16,1185.66000,1187.88000,1176.11000,1181.96000,30670,0
2015.06.17,1181.55000,1189.16000,1174.64000,1185.54000,32577,0
2015.06.18,1184.96000,1205.75000,1183.66000,1201.75000,38011,0
2015.06.19,1201.53000,1204.20000,1198.38000,1200.26000,29823,0
2015.06.22,1200.08000,1201.09000,1182.19000,1185.89000,24084,0
2015.06.23,1185.33000,1188.13000,1176.28000,1178.53000,29016,0
2015.06.24,1177.69000,1180.23000,1170.56000,1175.27000,26002,0
2015.06.25,1175.04000,1178.11000,1171.65000,1173.02000,25514,0
2015.06.26,1172.97000,1178.68000,1168.66000,1175.31000,29817,0
2015.06.29,1184.09000,1188.01000,1173.89000,1179.76000,47312,0
2015.06.30,1179.65000,1180.55000,1166.99000,1172.17000,42351,0
2015.07.01,1172.43000,1175.14000,1167.34000,1168.48000,31268,0
2015.07.02,1168.29000,1169.50000,1157.12000,1166.14000,32273,0
2015.07.03,1165.47000,1170.25000,1164.74000,1168.68000,17598,0
2015.07.06,1174.42000,1174.83000,1162.93000,1170.22000,37219,0
2015.07.07,1170.35000,1170.40000,1147.94000,1154.96000,40973,0
2015.07.08,1154.75000,1164.72000,1147.22000,1157.93000,46399,0
2015.07.09,1158.48000,1167.73000,1156.02000,1159.14000,38174,0
2015.07.10,1159.81000,1165.42000,1157.55000,1163.67000,34026,0
2015.07.13,1163.25000,1164.77000,1151.21000,1157.90000,31887,0
2015.07.14,1157.25000,1159.82000,1152.95000,1155.99000,29949,0
2015.07.15,1155.08000,1156.79000,1143.28000,1149.45000,31496,0
2015.07.16,1147.07000,1149.47000,1142.38000,1145.31000,36294,0
2015.07.17,1145.30000,1145.74000,1131.21000,1134.27000,36283,0
2015.07.20,1133.19000,1133.39000,1071.59000,1096.41000,54615,0
2015.07.21,1098.19000,1109.88000,1097.04000,1100.89000,38158,0
2015.07.22,1100.81000,1103.44000,1087.07000,1094.11000,42423,0
2015.07.23,1094.55000,1105.80000,1087.30000,1090.48000,43873,0
2015.07.24,1090.48000,1101.55000,1077.32000,1099.21000,55904,0
2015.07.27,1099.22000,1105.00000,1088.40000,1093.98000,53037,0
2015.07.28,1094.10000,1099.05000,1091.64000,1095.14000,38399,0
2015.07.29,1094.84000,1102.03000,1090.48000,1096.90000,47411,0
2015.07.30,1096.59000,1098.62000,1082.48000,1088.46000,49748,0
2015.07.31,1087.96000,1103.48000,1080.08000,1095.58000,46918,0
2015.08.03,1095.76000,1097.78000,1085.84000,1086.69000,41920,0
2015.08.04,1083.63000,1094.86000,1080.98000,1087.62000,44822,0
2015.08.05,1087.47000,1092.56000,1083.03000,1084.92000,38854,0
2015.08.06,1084.28000,1094.04000,1083.54000,1089.44000,36431,0
2015.08.07,1088.99000,1099.52000,1082.83000,1094.16000,41569,0
2015.08.10,1094.44000,1108.93000,1089.84000,1104.39000,40915,0
2015.08.11,1103.80000,1119.41000,1093.90000,1108.89000,51087,0
2015.08.12,1108.19000,1125.52000,1101.82000,1124.42000,51458,0
2015.08.13,1125.11000,1126.68000,1113.66000,1115.08000,39791,0
2015.08.14,1114.75000,1121.10000,1111.85000,1115.02000,35600,0
2015.08.17,1114.49000,1122.81000,1113.64000,1117.47000,32065,0
2015.08.18,1117.19000,1121.19000,1109.72000,1117.56000,34161,0
2015.08.19,1117.89000,1134.62000,1116.30000,1133.92000,37903,0
2015.08.20,1133.84000,1154.03000,1132.72000,1151.90000,46132,0
2015.08.21,1153.20000,1168.30000,1148.99000,1160.71000,53931,0
2015.08.24,1160.80000,1169.96000,1145.74000,1155.02000,75461,0
2015.08.25,1155.04000,1156.63000,1134.70000,1140.53000,60505,0
2015.08.26,1140.36000,1146.50000,1117.73000,1125.12000,61187,0
2015.08.27,1124.98000,1129.29000,1118.25000,1124.75000,53073,0
2015.08.28,1125.05000,1140.82000,1123.79000,1134.10000,48783,0
2015.08.31,1133.05000,1136.65000,1125.78000,1134.84000,42568,0
2015.09.01,1134.40000,1147.82000,1134.40000,1140.10000,52336,0
2015.09.02,1139.35000,1142.49000,1132.12000,1133.94000,46822,0
2015.09.03,1133.29000,1134.33000,1121.91000,1125.04000,40723,0
2015.09.04,1125.01000,1132.58000,1116.68000,1122.32000,39243,0
2015.09.07,1123.41000,1124.76000,1116.06000,1119.28000,22557,0
2015.09.08,1118.54000,1126.71000,1118.54000,1121.55000,37468,0
2015.09.09,1121.95000,1125.36000,1101.32000,1107.61000,40948,0
2015.09.10,1106.48000,1115.05000,1103.91000,1110.71000,42491,0
2015.09.11,1110.62000,1112.83000,1098.77000,1107.64000,34749,0
2015.09.14,1107.77000,1110.45000,1103.52000,1108.84000,30024,0
2015.09.15,1108.01000,1109.38000,1102.58000,1105.10000,29404,0
2015.09.16,1105.03000,1124.19000,1103.98000,1119.45000,40090,0
2015.09.17,1118.94000,1135.28000,1115.35000,1131.33000,44051,0
2015.09.18,1130.11000,1141.72000,1127.56000,1139.12000,46147,0
2015.09.21,1139.17000,1139.93000,1129.63000,1133.32000,29870,0
2015.09.22,1132.80000,1136.52000,1121.35000,1124.67000,37645,0
2015.09.23,1123.97000,1134.22000,1121.88000,1130.12000,34981,0
2015.09.24,1129.93000,1156.69000,1129.81000,1153.90000,49828,0
2015.09.25,1151.03000,1151.22000,1140.81000,1145.64000,42636,0
2015.09.28,1144.89000,1148.09000,1127.93000,1131.85000,91881,0
2015.09.29,1131.74000,1134.67000,1124.33000,1127.24000,65565,0
2015.09.30,1127.28000,1128.08000,1111.66000,1114.93000,71077,0
2015.10.01,1114.81000,1119.21000,1111.10000,1113.53000,47302,0
2015.10.02,1113.09000,1141.29000,1104.68000,1138.75000,75354,0
2015.10.05,1137.32000,1142.00000,1130.13000,1135.65000,73776,0
2015.10.06,1135.40000,1151.24000,1134.94000,1146.99000,66355,0
2015.10.07,1146.30000,1153.66000,1141.86000,1145.43000,61591,0
2015.10.08,1145.05000,1151.31000,1136.63000,1138.92000,71770,0
2015.10.09,1138.89000,1159.66000,1138.63000,1156.79000,79064,0
2015.10.12,1154.57000,1169.02000,1154.28000,1163.61000,58942,0
2015.10.13,1163.03000,1168.81000,1151.80000,1168.63000,88048,0
2015.10.14,1167.98000,1189.80000,1163.43000,1184.17000,76778,0
2015.10.15,1181.24000,1191.60000,1174.39000,1183.06000,81223,0
2015.10.16,1182.26000,1184.47000,1174.34000,1177.34000,72393,0
2015.10.19,1176.83000,1178.23000,1168.55000,1170.69000,66974,0
2015.10.20,1170.56000,1180.83000,1167.34000,1175.93000,68075,0
2015.10.21,1175.33000,1179.22000,1163.68000,1167.05000,65027,0
2015.10.22,1165.32000,1171.75000,1162.62000,1165.61000,63385,0
2015.10.23,1163.22000,1179.41000,1158.93000,1164.45000,74427,0
2015.10.26,1163.82000,1169.69000,1162.22000,1162.90000,49422,0
2015.10.27,1162.73000,1168.77000,1160.73000,1166.58000,51465,0
2015.10.28,1166.29000,1182.93000,1152.32000,1155.97000,70582,0
2015.10.29,1156.11000,1162.68000,1144.74000,1145.86000,74427,0
2015.10.30,1144.90000,1150.07000,1139.26000,1142.03000,61898,0
2015.11.02,1141.71000,1142.93000,1132.70000,1133.37000,48754,0
2015.11.03,1133.37000,1138.31000,1114.08000,1117.65000,57524,0
2015.11.04,1117.49000,1122.79000,1104.32000,1107.84000,65748,0
2015.11.05,1107.62000,1111.49000,1103.04000,1103.75000,53609,0
2015.11.06,1104.00000,1110.45000,1085.47000,1088.83000,52957,0
2015.11.09,1089.76000,1095.74000,1088.36000,1092.22000,58044,0
2015.11.10,1091.47000,1094.88000,1085.28000,1089.69000,48183,0
2015.11.11,1089.18000,1094.01000,1084.19000,1086.28000,47549,0
2015.11.12,1086.06000,1089.65000,1074.13000,1085.18000,57757,0
2015.11.13,1084.67000,1088.70000,1079.63000,1083.66000,51703,0
2015.11.16,1089.46000,1098.14000,1081.32000,1082.63000,61762,0
2015.11.17,1083.42000,1085.09000,1065.49000,1070.11000,65559,0
2015.11.18,1071.22000,1075.49000,1064.07000,1070.54000,59366,0
2015.11.19,1070.07000,1087.41000,1069.64000,1082.12000,55127,0
2015.11.20,1081.14000,1088.04000,1075.86000,1078.13000,39502,0
2015.11.23,1076.68000,1077.14000,1066.59000,1069.09000,42468,0
2015.11.24,1069.19000,1081.11000,1068.91000,1075.55000,41602,0
2015.11.25,1075.09000,1080.81000,1067.81000,1070.95000,42016,0
2015.11.26,1071.15000,1074.93000,1069.79000,1071.52000,24149,0
2015.11.27,1072.04000,1073.87000,1052.75000,1059.98000,36120,0
2015.11.30,1057.67000,1069.70000,1053.17000,1063.34000,37191,0
2015.12.01,1064.83000,1074.67000,1063.30000,1069.19000,41643,0
2015.12.02,1068.40000,1071.47000,1050.61000,1053.54000,46047,0
2015.12.03,1053.66000,1065.49000,1046.37000,1062.05000,64493,0
2015.12.04,1062.92000,1088.88000,1058.19000,1086.89000,64981,0
2015.12.07,1085.73000,1086.63000,1066.15000,1071.14000,58676,0
2015.12.08,1070.53000,1079.18000,1067.69000,1074.65000,59827,0
2015.12.09,1074.87000,1085.34000,1069.44000,1072.51000,55064,0
2015.12.10,1072.03000,1076.49000,1069.44000,1070.57000,46337,0
2015.12.11,1071.58000,1079.67000,1062.40000,1074.74000,57602,0
2015.12.14,1073.27000,1077.61000,1058.56000,1059.56000,58695,0
2015.12.15,1059.72000,1068.72000,1058.92000,1060.83000,56621,0
2015.12.16,1060.86000,1078.45000,1060.86000,1072.05000,55812,0
2015.12.17,1073.06000,1073.25000,1047.69000,1051.04000,58455,0
2015.12.18,1051.63000,1071.57000,1050.82000,1065.97000,52053,0
2015.12.21,1065.88000,1081.79000,1063.90000,1078.28000,48924,0
2015.12.22,1078.17000,1080.79000,1071.88000,1072.59000,44837,0
2015.12.23,1072.77000,1075.51000,1068.31000,1070.03000,35182,0
2015.12.24,1069.92000,1077.11000,1069.92000,1075.82000,26535,0
2015.12.28,1075.30000,1076.90000,1066.48000,1068.66000,38846,0
2015.12.29,1068.59000,1075.26000,1067.55000,1068.90000,40134,0
2015.12.30,1068.39000,1072.13000,1059.46000,1061.29000,36116,0
2015.12.31,1060.76000,1063.53000,1058.20000,1061.06000,27185,0
2016.01.04,1062.39000,1083.50000,1061.75000,1074.35000,98242,0
2016.01.05,1073.64000,1081.97000,1072.60000,1077.51000,69734,0
2016.01.06,1077.33000,1095.25000,1075.04000,1093.61000,61738,0
2016.01.07,1093.67000,1110.08000,1091.46000,1108.76000,78271,0
2016.01.08,1108.68000,1113.11000,1091.96000,1103.92000,79074,0
2016.01.11,1103.86000,1108.58000,1093.62000,1093.95000,66345,0
2016.01.12,1094.68000,1099.18000,1083.50000,1086.47000,60427,0
2016.01.13,1087.00000,1095.50000,1079.84000,1093.37000,57651,0
2016.01.14,1093.41000,1095.38000,1071.43000,1078.07000,70449,0
2016.01.15,1079.18000,1097.39000,1076.33000,1088.76000,77150,0
2016.01.18,1089.37000,1093.31000,1087.49000,1089.21000,34869,0
2016.01.19,1089.02000,1094.62000,1082.51000,1087.14000,86924,0
2016.01.20,1087.17000,1109.59000,1087.16000,1100.58000,104174,0
2016.01.21,1100.78000,1104.53000,1092.50000,1100.17000,111222,0
2016.01.22,1101.23000,1102.81000,1094.05000,1097.60000,86896,0
2016.01.25,1097.50000,1108.91000,1097.28000,1107.57000,74228,0
2016.01.26,1108.22000,1122.94000,1107.03000,1119.67000,86485,0
2016.01.27,1119.73000,1128.07000,1114.90000,1124.69000,77224,0
2016.01.28,1124.92000,1125.81000,1111.44000,1114.89000,86078,0
2016.01.29,1114.07000,1118.42000,1108.29000,1117.91000,84207,0
2016.02.01,1117.54000,1129.75000,1115.56000,1128.09000,71686,0
2016.02.02,1128.35000,1131.06000,1122.30000,1128.53000,70098,0
2016.02.03,1129.06000,1145.52000,1124.45000,1142.27000,102743,0
2016.02.04,1141.97000,1157.38000,1139.37000,1155.25000,113483,0
2016.02.05,1155.16000,1174.49000,1145.25000,1173.08000,106325,0
2016.02.08,1172.65000,1200.89000,1164.32000,1188.92000,117829,0
2016.02.09,1188.84000,1198.89000,1185.78000,1188.89000,123897,0
2016.02.10,1190.05000,1197.69000,1181.51000,1196.71000,115867,0
2016.02.11,1197.27000,1263.25000,1195.85000,1246.59000,152744,0
2016.02.12,1246.75000,1248.09000,1232.53000,1238.16000,130706,0
2016.02.15,1235.30000,1235.42000,1202.12000,1208.54000,97792,0
2016.02.16,1207.93000,1217.02000,1190.90000,1200.34000,156294,0
2016.02.17,1200.78000,1213.84000,1195.72000,1208.28000,149239,0
2016.02.18,1208.81000,1239.99000,1200.75000,1230.68000,142297,0
2016.02.19,1230.44000,1234.56000,1220.01000,1227.45000,148917,0
2016.02.22,1225.40000,1226.24000,1201.96000,1208.47000,125679,0
2016.02.23,1208.32000,1228.31000,1207.23000,1225.47000,130991,0
2016.02.24,1224.82000,1253.34000,1221.88000,1228.64000,184891,0
2016.02.25,1227.60000,1243.18000,1221.19000,1232.87000,190814,0
2016.02.26,1231.70000,1240.34000,1211.45000,1223.44000,176042,0
2016.02.29,1222.36000,1241.12000,1215.75000,1238.38000,158166,0
2016.03.01,1238.08000,1248.55000,1227.22000,1231.99000,136899,0
2016.03.02,1231.53000,1244.08000,1224.78000,1239.82000,120976,0
2016.03.03,1240.08000,1268.31000,1237.41000,1264.10000,127924,0
2016.03.04,1263.55000,1279.87000,1250.45000,1258.98000,179758,0
2016.03.07,1259.81000,1273.16000,1256.71000,1267.17000,146547,0
2016.03.08,1266.95000,1278.13000,1260.26000,1261.50000,145464,0
2016.03.09,1261.30000,1265.01000,1242.96000,1253.16000,137121,0
2016.03.10,1252.60000,1273.40000,1237.11000,1272.10000,174541,0
2016.03.11,1270.94000,1282.90000,1248.38000,1249.48000,146189,0
2016.03.14,1250.59000,1261.10000,1229.37000,1235.19000,105318,0
2016.03.15,1235.88000,1238.12000,1225.73000,1232.46000,113427,0
2016.03.16,1232.68000,1263.90000,1226.71000,1262.38000,122372,0
2016.03.17,1261.07000,1270.91000,1254.44000,1257.81000,163665,0
2016.03.18,1257.09000,1266.88000,1247.87000,1255.34000,124532,0
2016.03.21,1254.79000,1256.02000,1240.60000,1243.63000,101120,0
2016.03.22,1243.88000,1260.28000,1242.36000,1248.30000,115067,0
2016.03.23,1247.68000,1249.48000,1215.41000,1219.90000,123613,0
2016.03.24,1220.33000,1223.89000,1212.20000,1216.92000,103001,0
2016.03.28,1213.94000,1223.15000,1207.07000,1221.50000,70011,0
2016.03.29,1221.30000,1243.00000,1215.39000,1242.06000,113835,0
2016.03.30,1240.77000,1244.21000,1223.29000,1223.93000,118341,0
2016.03.31,1225.27000,1240.42000,1223.74000,1232.53000,115541,0
2016.04.01,1232.15000,1235.41000,1208.93000,1222.27000,115556,0
2016.04.04,1221.40000,1222.64000,1214.69000,1215.54000,102411,0
2016.04.05,1215.51000,1236.84000,1214.83000,1231.08000,126610,0
2016.04.06,1230.79000,1232.25000,1216.90000,1222.43000,110871,0
2016.04.07,1222.19000,1243.28000,1222.19000,1240.27000,138848,0
2016.04.08,1239.95000,1242.79000,1229.60000,1240.61000,108404,0
2016.04.11,1239.99000,1258.73000,1239.89000,1257.76000,134010,0
2016.04.12,1257.72000,1262.68000,1251.23000,1255.40000,114988,0
2016.04.13,1255.14000,1256.73000,1239.80000,1242.35000,121350,0
2016.04.14,1241.83000,1244.12000,1223.87000,1227.73000,134175,0
2016.04.15,1226.70000,1235.93000,1225.29000,1233.86000,93927,0
2016.04.18,1234.62000,1241.65000,1230.07000,1232.39000,99422,0
2016.04.19,1232.22000,1256.68000,1227.72000,1250.17000,127154,0
2016.04.20,1249.29000,1258.02000,1242.41000,1244.12000,116458,0
2016.04.21,1242.50000,1270.30000,1242.50000,1247.93000,150434,0
2016.04.22,1246.69000,1252.62000,1227.42000,1232.85000,127017,0
2016.04.25,1232.97000,1242.30000,1230.07000,1237.85000,105978,0
2016.04.26,1237.89000,1244.89000,1231.36000,1243.23000,102067,0
2016.04.27,1244.03000,1252.83000,1239.37000,1245.63000,116120,0
2016.04.28,1245.50000,1269.64000,1237.74000,1265.67000,145240,0
2016.04.29,1266.13000,1296.73000,1265.03000,1293.77000,138530,0
2016.05.02,1290.93000,1303.79000,1287.64000,1291.55000,120347,0
2016.05.03,1291.24000,1301.78000,1282.27000,1286.57000,135149,0
2016.05.04,1285.28000,1289.81000,1271.84000,1277.42000,130978,0
2016.05.05,1279.16000,1286.48000,1268.87000,1276.91000,130559,0
2016.05.06,1277.06000,1295.60000,1274.46000,1288.91000,143747,0
2016.05.09,1284.52000,1287.56000,1261.34000,1263.80000,128091,0
2016.05.10,1263.93000,1269.69000,1256.90000,1265.49000,116191,0
2016.05.11,1265.70000,1279.10000,1264.79000,1277.16000,117387,0
2016.05.12,1277.58000,1280.92000,1261.84000,1263.69000,125150,0
2016.05.13,1263.25000,1276.34000,1262.96000,1273.41000,118193,0
2016.05.16,1271.64000,1288.74000,1270.89000,1274.06000,121668,0
2016.05.17,1273.33000,1282.29000,1269.05000,1278.71000,125282,0
2016.05.18,1279.02000,1281.62000,1255.07000,1258.38000,142967,0
2016.05.19,1257.83000,1261.28000,1243.78000,1254.38000,137721,0
2016.05.20,1254.98000,1260.27000,1248.83000,1252.03000,108909,0
2016.05.23,1251.08000,1256.04000,1243.22000,1248.92000,106569,0
2016.05.24,1248.73000,1252.19000,1226.33000,1227.08000,121190,0
2016.05.25,1227.02000,1230.19000,1217.86000,1224.12000,113397,0
2016.05.26,1223.44000,1234.31000,1218.36000,1219.70000,114132,0
2016.05.27,1219.65000,1223.58000,1206.81000,1211.76000,109081,0
2016.05.30,1212.77000,1213.45000,1199.73000,1205.00000,76991,0
2016.05.31,1205.79000,1218.22000,1205.53000,1215.31000,113660,0
2016.06.01,1214.84000,1220.45000,1206.06000,1212.82000,104917,0
2016.06.02,1213.49000,1217.71000,1209.87000,1210.88000,104048,0
2016.06.03,1210.78000,1244.76000,1206.99000,1244.65000,123831,0
2016.06.06,1242.93000,1248.74000,1240.06000,1245.17000,114559,0
2016.06.07,1245.14000,1246.61000,1234.84000,1243.74000,92698,0
2016.06.08,1243.99000,1264.42000,1243.05000,1262.54000,111024,0
2016.06.09,1261.99000,1271.75000,1256.84000,1269.43000,98082,0
2016.06.10,1268.50000,1278.18000,1264.58000,1274.19000,101441,0
2016.06.13,1274.85000,1287.21000,1272.42000,1283.57000,124686,0
2016.06.14,1283.13000,1289.81000,1276.41000,1285.48000,108691,0
2016.06.15,1284.61000,1296.81000,1278.49000,1291.64000,112347,0
2016.06.16,1291.80000,1315.67000,1277.36000,1278.56000,181091,0
2016.06.17,1278.08000,1299.64000,1276.62000,1298.67000,126598,0
2016.06.20,1289.57000,1292.28000,1278.04000,1289.59000,105506,0
2016.06.21,1289.79000,1294.24000,1264.56000,1267.93000,126176,0
2016.06.22,1268.25000,1270.71000,1261.20000,1266.09000,112790,0
2016.06.23,1264.90000,1271.89000,1254.47000,1256.33000,103022,0
2016.06.24,1251.61000,1358.34000,1250.47000,1315.78000,288610,0
2016.06.27,1319.47000,1335.43000,1317.71000,1324.26000,202580,0
2016.06.28,1324.33000,1326.18000,1305.53000,1311.73000,156189,0
2016.06.29,1310.60000,1327.87000,1310.19000,1318.87000,129012,0
2016.06.30,1317.33000,1324.18000,1312.86000,1322.19000,130151,0
2016.07.01,1321.80000,1344.56000,1320.54000,1342.57000,117876,0
2016.07.04,1342.36000,1357.47000,1336.02000,1350.88000,95655,0
